Noise,N,0,1,2,3,4
0.1,100,,1.5054132731181589,,2.4769570018620227e-08,3.3402915021519286
0.05,100,1.2718936660785583e-08,2.0461338987351643,,1.5120721740953347e-08,2.8099411372579755
0.01,100,7.450580596923828e-09,1.9542948922606096,,,3.0247148019898398
0.1,200,,2.332113878919926,,2.6070283896245653e-08,2.6038482215395606
0.05,200,7.450580596923828e-09,1.8704659481367671,,1.3855787033656207e-08,3.110275763054056
0.01,200,,1.4518932893684595,,2.2946305769774884e-08,3.438769715073713
0.1,400,,2.3738677102095487,,1.9773603463519925e-08,2.560290355850942
0.05,400,,1.6870338984079432,,2.251912945238228e-08,3.2760959031308485
0.01,400,,1.9079126838357332,,2.3441496267482437e-08,2.9982946281732965
0.1,800,,1.4547695772468454,,1.951554897496774e-08,3.4386554078344687
0.05,800,5.2683560638617535e-09,1.8243736338724512,,3.9478202433061386e-08,3.1632666032837338
0.01,800,3.725290298461914e-09,1.2440909300602248,,2.0463495276302434e-08,3.560447356369152
0.1,1600,,1.8611572964704648,,2.8963212726790722e-08,3.1309974453599936
0.05,1600,,2.333301414993016,,1.3711827347346389e-08,2.6140397608004577
0.01,1600,,2.5611975158227627,,1.8610061643440663e-08,2.2715617482336
