Noise,N,0
0.0979944654673637,100,0.4801540730664983
0.048443060652493056,100,0.5318295004745998
0.009329802149457472,100,0.5807655330269312
0.09919470158512192,200,0.7422446392980815
0.05222206905095077,200,1.0543772104258542
0.00978256369915774,200,0.7425295429442382
0.10146411316216493,400,0.88552477839216
0.04928029854980694,400,0.8229333184376952
0.010287988014161153,400,0.9358905508730246
0.10137886597447154,800,0.9198459221322672
0.0477573653624784,800,0.731713770288305
0.009987634647585036,800,0.8869373713985105
0.10003040744882842,1600,0.7331897863908746
0.049766506574559694,1600,0.7827876313603361
0.01012885198244404,1600,0.7318604641811561
