Noise,N,0
0.1,100,1.028042353559353
0.05,100,1.022363161856745
0.01,100,1.0202621222411807
0.1,200,1.0076422124250817
0.05,200,1.0130205098818892
0.01,200,1.0073098126900233
0.1,400,0.9955801586566472
0.05,400,1.020942278646061
0.01,400,1.0039932789032182
0.1,800,1.007191649937191
0.05,800,1.0130433645586456
0.01,800,1.013797701880792
0.1,1600,1.0077033238842823
0.05,1600,1.0091634572873545
0.01,1600,1.0077637778357549
