Noise,N,0
0.0979944654673637,100,1e-05
0.048443060652493056,100,1e-05
0.009329802149457472,100,1e-05
0.09919470158512192,200,1e-05
0.05222206905095077,200,1e-05
0.00978256369915774,200,1e-05
0.10146411316216493,400,1e-05
0.04928029854980694,400,1e-05
0.010287988014161153,400,1e-05
0.10137886597447154,800,1e-05
0.0477573653624784,800,1e-05
0.009987634647585036,800,1e-05
0.10003040744882842,1600,1e-05
0.049766506574559694,1600,1e-05
0.01012885198244404,1600,1e-05
