Noise,N,0
0.0980,100,0.7309
0.0484,100,0.6241
0.0093,100,0.9296
0.0992,200,0.8221
0.0522,200,0.9935
0.0098,200,0.7434
0.1015,400,0.8382
0.0493,400,0.7865
0.0103,400,0.7920
0.1014,800,0.8117
0.0478,800,0.8364
0.0100,800,0.7541
0.1000,1600,0.7699
0.0498,1600,0.8891
0.0101,1600,0.8687
