Noise,N,0
0.0979944654673637,100,1.028042353559353
0.048443060652493056,100,1.022363161856745
0.009329802149457472,100,1.0202621222411807
0.09919470158512192,200,1.0076422124250817
0.05222206905095077,200,1.0130205098818892
0.00978256369915774,200,1.0073098126900233
0.10146411316216493,400,0.9955801586566472
0.04928029854980694,400,1.020942278646061
0.010287988014161153,400,1.0039932789032182
0.10137886597447154,800,1.007191649937191
0.0477573653624784,800,1.0130433645586456
0.009987634647585036,800,1.013797701880792
0.10003040744882842,1600,1.0077033238842823
0.049766506574559694,1600,1.0091634572873545
0.01012885198244404,1600,1.0077637778357549
