Noise,N,0
0.0979944654673637,100,-112.45589522244885
0.048443060652493056,100,-107.3228857666667
0.009329802149457472,100,-112.34743258525835
0.09919470158512192,200,-226.47332959606368
0.05222206905095077,200,-232.81367045239008
0.00978256369915774,200,-224.68370740480344
0.10146411316216493,400,-452.1338003569284
0.04928029854980694,400,-413.29835020303085
0.010287988014161153,400,-461.71664241839414
0.10137886597447154,800,-895.3104842982602
0.0477573653624784,800,-823.970717122502
0.009987634647585036,800,-884.3185282035937
0.10003040744882842,1600,-1588.7691610108532
0.049766506574559694,1600,-1731.6014894140123
0.01012885198244404,1600,-1723.6941487802767
