Noise,N,0
0.0980,100,0.4802
0.0484,100,0.5318
0.0093,100,0.5808
0.0992,200,0.7422
0.0522,200,1.0544
0.0098,200,0.7425
0.1015,400,0.8855
0.0493,400,0.8229
0.0103,400,0.9359
0.1014,800,0.9198
0.0478,800,0.7317
0.0100,800,0.8869
0.1000,1600,0.7332
0.0498,1600,0.7828
0.0101,1600,0.7319
