Noise,N,0
0.0980,100,0.3894
0.0484,100,0.4556
0.0093,100,0.3990
0.0992,200,0.2446
0.0522,200,0.0154
0.0098,200,0.2163
0.1015,400,0.0299
0.0493,400,0.0027
0.0103,400,0.0000
0.1014,800,0.0094
0.0478,800,0.0024
0.0100,800,0.0035
0.1000,1600,0.0100
0.0498,1600,0.0037
0.0101,1600,0.0001
