Noise,N,0
0.0979944654673637,100,0.8034415634595282
0.048443060652493056,100,0.6531776104947031
0.009329802149457472,100,0.6503540369077097
0.09919470158512192,200,0.8380677240447008
0.05222206905095077,200,0.98874681674515
0.00978256369915774,200,0.7571966997006391
0.10146411316216493,400,0.8651324261292903
0.04928029854980694,400,0.8646710426000471
0.010287988014161153,400,0.8780601108882818
0.10137886597447154,800,0.894681395194926
0.0477573653624784,800,0.7642647371315991
0.009987634647585036,800,0.8644600753481421
0.10003040744882842,1600,0.7602318715125436
0.049766506574559694,1600,0.7933144201041196
0.01012885198244404,1600,0.774255954613132
