Noise,N,0,1,2,3,4
0.0979944654673637,100,0.9891872516257006,2.435318749342468,0.7708881326467183,0.7646633941390393,3625.199171508465
0.048443060652493056,100,2.5054872838000417,0.7392244482620607,2.305290061980524,3786.932352033286,3210.693710308169
0.009329802149457472,100,1.3187588253134317,2.177836389448511,0.7637277629061038,1.8613812720096417,2434.269822687761
0.09919470158512192,200,1.2529632815887115,1.8660144631083369,1.7545865080191163,1.5609728229185835,2.6084684609797035
0.05222206905095077,200,1.4488560515951088,1.2347277736145514,0.5710359008317839,0.456773610038878,0.9183833858633392
0.00978256369915774,200,5.652897633216982,1.1514909514601237,0.7315243520733345,1.7523804287262918,1.6447749105059348
0.10146411316216493,400,0.5496511534580371,0.5830689250768022,0.9941696237058536,0.9061693794749308,0.8178282272404036
0.04928029854980694,400,1.1312073486202046,1.1417180365845143,0.4059882420887512,2.5830888751512315,0.9069514745539996
0.010287988014161153,400,1.4237327949800442,0.5906314624454344,0.540897517327906,0.7140423601293253,0.8458977724361171
0.10137886597447154,800,1.035389884265686,0.7485195937365481,0.5844521946275835,0.4563964222230055,1.0155050197877729
0.0477573653624784,800,0.7155861526022296,0.7982038166626149,0.3953638135829507,1.5176321976290064,1.0621924539688294
0.009987634647585036,800,0.8150830656982118,0.5779928670235128,0.7135234177306874,0.8295154665666621,0.5671594275027471
0.10003040744882842,1600,0.9690880146256212,1.0769290676446583,0.3773570123577421,1.3735200271858272,1.372083750914223
0.049766506574559694,1600,0.5624573912245007,0.8241378520210225,1.2698348615771249,0.5005577157595235,0.6573231075298747
0.01012885198244404,1600,0.6488903922838696,0.4958737320943634,0.9755700957666221,0.5391684970450887,0.8426144339380676
