Noise,N,0
0.0979944654673637,100,0.6203673212723742
0.048443060652493056,100,0.7055362358202758
0.009329802149457472,100,0.5660847135733516
0.09919470158512192,200,0.6014035321759605
0.05222206905095077,200,0.5132270018493209
0.00978256369915774,200,0.43855410378529
0.10146411316216493,400,0.4482791398774849
0.04928029854980694,400,0.6828763114926489
0.010287988014161153,400,0.3924132801311852
0.10137886597447154,800,0.39507783754191816
0.0477573653624784,800,0.5466335928065151
0.009987634647585036,800,0.3731715739193395
0.10003040744882842,1600,0.5300207634748151
0.049766506574559694,1600,0.4519772100029805
0.01012885198244404,1600,0.4909145664355649
