Noise,N,0
0.0980,100,-117.1854
0.0484,100,-119.9272
0.0093,100,-119.4445
0.0992,200,-224.8644
0.0522,200,-229.8899
0.0098,200,-229.5966
0.1015,400,-442.8317
0.0493,400,-249.0045
0.0103,400,-444.9044
0.1014,800,-732.9128
0.0478,800,-518.9180
0.0100,800,-751.2041
0.1000,1600,-391.9261
0.0498,1600,-994.7038
0.0101,1600,-1057.7284
