Noise,N,0
0.0980,100,0.8034
0.0484,100,0.6532
0.0093,100,0.6504
0.0992,200,0.8381
0.0522,200,0.9887
0.0098,200,0.7572
0.1015,400,0.8651
0.0493,400,0.8647
0.0103,400,0.8781
0.1014,800,0.8947
0.0478,800,0.7643
0.0100,800,0.8645
0.1000,1600,0.7602
0.0498,1600,0.7933
0.0101,1600,0.7743
