Noise,N,0
0.0979944654673637,100,0.3686927455916661
0.048443060652493056,100,0.31360760758926964
0.009329802149457472,100,0.4055061937893589
0.09919470158512192,200,0.4437508365780561
0.05222206905095077,200,0.5069099486914479
0.00978256369915774,200,0.4470889125241961
0.10146411316216493,400,0.4890114354875398
0.04928029854980694,400,0.3821117452145624
0.010287988014161153,400,0.5166422477593267
0.10137886597447154,800,0.500840368922483
0.0477573653624784,800,0.41230409465011336
0.009987634647585036,800,0.4851803884291551
0.10003040744882842,1600,0.39464214256208585
0.049766506574559694,1600,0.4812908079419362
0.01012885198244404,1600,0.4747900380599535
