Noise,N,0,1,2,3,4
0.0979944654673637,100,0.9982926971003464,5.567254985709932e-06,1.5101993065544544e-14,1.5767482684247156e-12,3.541017036162816e-13
0.048443060652493056,100,0.9887519522577164,0.008214854477036205,8.858381479228943e-15,4.92659942164361e-16,4.1920317341633053e-16
0.009329802149457472,100,0.9533521717453652,0.023844718539007003,-7.188822162844548e-16,-5.5294114678399495e-15,4.418502753665117e-15
0.09919470158512192,200,0.7251375195951775,0.046949323226942966,0.000394024415803897,0.0018991697857489165,0.0006890297437276933
0.05222206905095077,200,0.4929921737199732,0.026401761122297786,0.008334540013047221,0.00044379825946648944,0.00021690200044864117
0.00978256369915774,200,0.725853767369135,0.01855253253826744,0.002339813313104043,0.0007847483489690152,0.0010635261716723618
0.10146411316216493,400,0.514728615264084,0.008503235699493024,0.004049771012352833,0.0020542922688431523,0.0009982060663523275
0.04928029854980694,400,0.4865421738631783,0.12040580156421594,0.0005156644656496787,0.0008552532091542707,0.00015248101695244825
0.010287988014161153,400,0.4779301360949493,0.008033888458379664,0.005306370510256097,0.0009489772201336076,0.0012119086328152265
0.10137886597447154,800,0.4950289026492988,0.012683630604312776,0.00554382126841676,0.001736226701007688,0.0002154263267525333
0.0477573653624784,800,0.4908357473398055,0.05787549358222701,0.002174838275792437,8.856728295276675e-05,3.033826484976071e-05
0.009987634647585036,800,0.4775103852516727,0.0045397253059427005,0.00599904733073024,0.005327247132871542,0.002039577339750314
0.10003040744882842,1600,0.5073007441291678,0.10735151514213026,0.0003128626522152561,0.00015428306742056277,0.00016940447835723445
0.049766506574559694,1600,0.5013677703552433,0.014358858704727485,0.01065289431056808,0.00028431965212341825,9.055330588977212e-05
0.01012885198244404,1600,0.4984120182555317,0.026226868174825186,0.005649567115642592,3.947349658753725e-05,3.7273857306096584e-05
