Noise,N,0
0.0979944654673637,100,0.171507781885411
0.048443060652493056,100,0.4640768884604314
0.009329802149457472,100,0.35954821779890445
0.09919470158512192,200,0.26649781539690925
0.05222206905095077,200,0.006949443900807589
0.00978256369915774,200,0.22256444562601385
0.10146411316216493,400,0.049823108781476624
0.04928029854980694,400,0.0034124406291217717
0.010287988014161153,400,0.05375284636149046
0.10137886597447154,800,0.011659356131496006
0.0477573653624784,800,0.001847122373704224
0.009987634647585036,800,0.006770496747026062
0.10003040744882842,1600,0.010132210107115777
0.049766506574559694,1600,0.004497763915086588
0.01012885198244404,1600,0.0009756563893143453
