Noise,N,0
0.1102,100,0.0000
0.0511,100,0.0198
0.0107,100,0.0065
0.1001,200,0.0264
0.0515,200,0.0128
0.0099,200,0.0037
0.1039,400,0.0217
0.0522,400,0.0105
0.0100,400,0.0058
0.1023,800,0.0200
0.0527,800,0.0111
0.0106,800,0.0056
0.1024,1600,0.0188
0.0520,1600,0.0097
0.0103,1600,0.0031
