Noise,N,0
0.1102,100,-85.6344
0.0511,100,-52.7265
0.0107,100,-61.8791
0.1001,200,-81.3791
0.0515,200,-78.4524
0.0099,200,-43.0988
0.1039,400,-97.9121
0.0522,400,-33.5066
0.0100,400,-29.6277
0.1023,800,-20.3955
0.0527,800,-99.9664
0.0106,800,-177.0985
0.1024,1600,-195.1883
0.0520,1600,-494.9096
0.0103,1600,-751.3819
