Noise,N,0
0.1102,100,1.4562
0.0511,100,2.0627
0.0107,100,1.7432
0.1001,200,2.4775
0.0515,200,2.2492
0.0099,200,1.6733
0.1039,400,2.2474
0.0522,400,1.8900
0.0100,400,1.7572
0.1023,800,1.7440
0.0527,800,1.8209
0.0106,800,1.4238
0.1024,1600,1.7801
0.0520,1600,1.6668
0.0103,1600,1.4051
