Noise,N,0,1,2
0.11015508364278596,100,0.4220699055410157,0.23237205962456864,0.09208433827449884
0.0511057977146674,100,0.3644386460671529,0.3415831596509261,0.06242785094187589
0.010719759372056116,100,0.3429078658102066,0.3218496532423894,0.07584885028153282
0.10011801126336303,200,0.38097924571003866,0.3604555792850166,0.07246173868967187
0.05145792228758064,200,0.3830366879604885,0.3396641077774984,0.08193728357078217
0.009908044647757925,200,0.39512125439342,0.30789769762907354,0.06376205070908872
0.10393334051207262,400,0.356824304062759,0.3576147963087323,0.07499015439366874
0.052208201059356335,400,0.3685818535531485,0.3494482932290116,0.08848414599441458
0.00997319708098079,400,0.3657569106969164,0.3608698308076563,0.08367131544901049
0.10226422663555237,800,0.3693851570400874,0.3579429133083481,0.08281979430463153
0.05268798720839827,800,0.37050977115677824,0.3610541173702794,0.0827855955539938
0.010555982947814586,800,0.3675531489462364,0.360583439983086,0.08435355686573942
0.10239374953760644,1600,0.3691574240709584,0.3556589904272164,0.0843565492983599
0.05204944675465384,1600,0.36947448888270185,0.35580322737317965,0.08401605879481525
0.01034816936172506,1600,0.3657248572014166,0.3603662297020331,0.08274816983230499
