Noise,N,0
0.11015508364278596,100,1.4367919307727357
0.0511057977146674,100,2.0696584441180708
0.010719759372056116,100,1.714224749242789
0.10011801126336303,200,2.4708359441898526
0.05145792228758064,200,2.3635526031334706
0.009908044647757925,200,1.6749397546598097
0.10393334051207262,400,2.2432268860693654
0.052208201059356335,400,1.907143971819728
0.00997319708098079,400,1.7605614893865378
0.10226422663555237,800,1.7447201090722544
0.05268798720839827,800,1.820482817801636
0.010555982947814586,800,1.4300620231586
0.10239374953760644,1600,1.7800284587183794
0.05204944675465384,1600,1.6295091218820212
0.01034816936172506,1600,1.4054975689467757
