Noise,N,0
0.11015508364278596,100,1.0004445685749023e-06
0.0511057977146674,100,0.01983380866013014
0.010719759372056116,100,0.00646117214223746
0.10011801126336303,200,0.026351186506227937
0.05145792228758064,200,0.0127930973014323
0.009908044647757925,200,0.003739040701798843
0.10393334051207262,400,0.021653543122563103
0.052208201059356335,400,0.0105313192394565
0.00997319708098079,400,0.005784837238023965
0.10226422663555237,800,0.019954192864351343
0.05268798720839827,800,0.01106492851772743
0.010555982947814586,800,0.005572021644809628
0.10239374953760644,1600,0.018841399009771064
0.05204944675465384,1600,0.009664428839850218
0.01034816936172506,1600,0.003072751482721199
