Noise,N,0
0.1102,100,0.0726
0.0511,100,0.0133
0.0107,100,0.0108
0.1001,200,0.0271
0.0515,200,0.0229
0.0099,200,0.0060
0.1039,400,0.0219
0.0522,400,0.0127
0.0100,400,0.0072
0.1023,800,0.0226
0.0527,800,0.0119
0.0106,800,0.0077
0.1024,1600,0.0204
0.0520,1600,0.0108
0.0103,1600,0.0063
