Noise,N,x0,x1,x2,x3,x4
0.13739061872412758,100,0.4797455082811932,-0.8139325267910958,0.007381944516562127,-0.3164301813222101,0.07666197878750793
0.13739061872412758,100,0.3667415828048455,0.3148471598624629,0.0027026749223822712,-0.07513588213668405,0.5136787450574589
0.13739061872412758,100,0.3867799271727808,0.2816675263428996,-0.0014671136581839571,-0.06734623116399,0.5134272535038377
0.13739061872412758,100,0.1482324248040668,-0.09670646497418472,-0.500340770818001,0.4685345668861456,0.006382806981120328
0.13739061872412758,100,-0.1611015295131703,0.09046497433055918,0.4988287208360078,-0.463986481461377,-0.0067283805745817354
0.07043360569629047,100,0.08229264822110685,-0.2848603574875113,0.2788368118083556,-0.14373117229156318,-0.9006599972632157
0.07043360569629047,100,-0.8904584341635593,0.26750125517260537,-0.2058628702038875,0.1403741460938595,-0.2549940878443108
0.07043360569629047,100,-0.08023992026777664,0.0074316013168533234,0.0066825183206073255,0.013871030428469877,-0.0002583799270555881
0.07043360569629047,100,0.3176553981951233,0.9137199046336322,0.06159010113325386,-0.048577932371231265,-0.23185047690615476
0.07043360569629047,100,0.2475989437316083,-0.08332329757256715,-0.9345870475619475,-0.042302774845071264,-0.23295289764059526
0.014656653213887186,100,0.17022277941736827,-0.21170836561361667,0.7893284503421945,0.4724556836390782,-0.2827350977605332
0.014656653213887186,100,0.5278563417965019,-0.07575857997427002,-0.12891126755486226,0.22675479656649414,0.3944664106677534
0.014656653213887186,100,0.33107986157918085,0.4459844101720371,0.23382875344494555,-0.35311078991467004,-0.06971853272184214
0.014656653213887186,100,-0.2156069138699251,-0.4621277371899707,-0.17302319875630212,-0.10672882660708327,-0.4490004080348237
0.014656653213887186,100,0.6378160461274394,-0.0967632570814225,-0.06848169492416503,-0.2303180654840667,-0.12679527355700124
0.1440351717781424,200,0.23561903409462634,0.2308849274760999,0.36794566111163385,-0.09859625480121978,0.8632200551827252
0.1440351717781424,200,-0.5656802122837086,0.40284670649479387,-0.16160601365132904,0.039313533789972266,0.09979849930722896
0.1440351717781424,200,0.2291279474378468,0.04558387654562257,-0.4305642118556429,0.4826781428362869,0.1624679578576301
0.1440351717781424,200,0.15015473163954007,-0.4713450024731788,0.04670022649881951,0.488515285784856,0.11409616986579267
0.1440351717781424,200,0.2524020631008718,0.056768834606486775,0.5771525401509963,-0.019867308655547745,-0.3343197099225844
0.06926268647752573,200,0.6303226699535525,-0.0038942496502652954,0.03457381214882204,0.6292736867265545,0.4529400660187741
0.06926268647752573,200,-0.19694684985425406,0.0004508094608149838,-0.5024464357241666,-0.08277867822475951,0.4486285738870127
0.06926268647752573,200,0.3070629522949044,-0.4999843000953419,0.005580189395647557,-0.38406683019008897,0.0877266192300964
0.06926268647752573,200,-0.3223971631801572,-0.4994247398778137,-0.003818611391472336,0.37382403983471457,-0.07937724820487049
0.06926268647752573,200,-0.2476250932558018,4.721580664330533e-05,0.4954601850374343,-0.09675730738635607,0.42781243070928
0.014134517170754056,200,0.7993651436076061,0.25998890600627245,-0.27350620644424345,0.2179665303616285,-0.4111628240224016
0.014134517170754056,200,0.3515637081559494,0.04963562513175744,0.4452623111623824,0.041914620078904,0.4165520038928969
0.014134517170754056,200,0.015344889661915663,0.003942273779294122,-0.0063082221414426315,0.004254237012127959,-0.009124850027545432
0.014134517170754056,200,0.0919160850005606,0.013132438353436644,-0.5172563818381054,0.0123633510013128,0.4737770339938031
0.014134517170754056,200,-0.2576478011255534,0.9627140430394304,0.041442670064973416,-0.03164853580984004,0.06309048882528287
0.14122280363219653,400,0.7558913845510313,-0.4873205471482082,0.0034918302627507873,0.43181865388309004,0.0651256433295613
0.14122280363219653,400,-0.2577895836216366,0.07414828301281984,-0.0001453816514370167,0.4328186144336433,0.4918400964598437
0.14122280363219653,400,0.003214155522751237,-0.0009170499367436311,1.2620677175501084e-05,0.0007637976129196907,0.0001060627695515528
0.14122280363219653,400,-0.1778687938671234,0.04880678610881257,-0.0007439586448893356,0.45976548172897896,-0.5055699877414682
0.14122280363219653,400,-0.005166545444508147,0.002498365494534249,-0.0008856879480919557,0.0031244873371767123,-0.0006249598644896772
0.0706122058593459,400,0.3521866581350083,-0.7683751939237553,-0.3602715059614874,0.06025704542933814,0.38925427915814254
0.0706122058593459,400,0.7713562575018618,0.5615573678913803,-0.2018262402186355,0.02682515260185257,0.21871326438424893
0.0706122058593459,400,0.3674771504556217,-0.2122517257252331,0.4016482244034283,0.013103444566453641,-0.3937236089744053
0.0706122058593459,400,0.051927384380642136,-0.037022549809815376,-0.01708224620444849,-0.9976450825714556,0.01850116549295506
0.0706122058593459,400,-0.000750565269949599,0.0027008470472082297,0.4944444858596877,0.0006083201349186152,0.5027637824824582
0.014299172916431175,400,0.3725194139471744,-0.5478707335588671,-0.12063506508002035,0.3653044760366341,-0.6424460367121931
0.014299172916431175,400,0.22802165943223826,-0.0949246008768582,0.4807408575395805,-0.43871948953654205,-0.11477925006880645
0.014299172916431175,400,-0.21798798217773568,-0.4125562300712232,0.5157879563500415,-0.0589204614886396,0.10177144975782633
0.014299172916431175,400,0.4548467281048285,0.3177311297866621,-0.036258811852935814,-0.381595941314961,-0.21923283429794754
0.014299172916431175,400,0.0072663946787476785,-0.0006704128894173544,-0.0028082699217010405,-0.0031467226505447754,-0.0064775242451833295
0.1377814890502813,800,0.4998340940923858,0.6646282654936884,-0.4915355063543146,-0.20887547578789814,-0.1521669240131442
0.1377814890502813,800,0.0041721098601325,0.0002217811117883189,-0.002727827961989837,-0.0015357819922846155,-0.001935471361585412
0.1377814890502813,800,-0.4108283100750465,0.3145812474998318,0.13458808559143806,0.05472473191410508,-0.4623611429588634
0.1377814890502813,800,-0.0017787226914937199,0.0009911812623287222,0.0003765477104031162,0.0003167052930008185,0.0005849566376835997
0.1377814890502813,800,-0.40245274342804827,0.3188280708117435,0.13411322783303678,0.05499361193756977,-0.4612743639824047
0.07150611448875592,800,0.7446412292045752,0.1517577870555385,-0.34531212404349754,-0.448529289791534,0.3186407673396269
0.07150611448875592,800,-0.08547265633421748,-0.5069605395972702,0.01671289746033979,0.018474967905730968,0.4851838003268672
0.07150611448875592,800,0.3873657743137156,0.03169208756025073,0.4230289972357213,0.4003729288645036,0.06970625958279128
0.07150611448875592,800,0.31114074967721833,-0.4742970752543659,-0.06250396327627879,0.41652579850972987,0.056878600010822074
0.07150611448875592,800,-0.014170164496716459,-0.0009180396615892096,-0.4979987003226402,-0.002009748409184657,-0.5013376219800179
0.014234079326417385,800,0.09648121824606087,-0.0514675127769787,-0.7051956561073787,-0.6617507974789608,-0.2277779616990981
0.014234079326417385,800,0.09919108721962702,-0.5099688119841166,-0.05034667634701735,-0.05858727685952065,0.4872903836851723
0.014234079326417385,800,-0.26468953999387745,0.0363246608491678,0.11278847351379545,-0.35890239717149125,0.5258983082685214
0.014234079326417385,800,-0.645523620638379,0.026424703465718645,-0.579118844275734,0.47927600488302297,0.1221751611723389
