Noise,N,0
0.1,100,0.0070674282602316485
0.05,100,0.00937836486520722
0.01,100,0.017345910826504416
0.1,200,0.0010292659550168496
0.05,200,0.0028657812271815656
0.01,200,0.014448456214769043
0.1,400,0.0003567118715149018
0.05,400,0.000830234093275967
0.01,400,0.006598846278459221
0.1,800,0.00022197535064032612
0.05,800,3.4481955349866996e-05
0.01,800,0.3568838508792281
0.1,1600,6.153237244200478e-10
0.05,1600,7.108230016714554e-08
0.01,1600,1.4231050095136017e-08
