Noise,N,0
0.13739061872412758,100,0.7249630301387803
0.07043360569629047,100,0.7061529096872212
0.014656653213887186,100,0.7213251920964109
0.1440351717781424,200,0.6568142367167018
0.06926268647752573,200,0.6981661394371116
0.014134517170754056,200,0.7257643187150078
0.14122280363219653,400,0.6965539001422935
0.0706122058593459,400,0.7084477312351787
0.014299172916431175,400,0.7176971701981978
0.1377814890502813,800,0.6885410752566997
0.07150611448875592,800,0.7255832270454967
0.014234079326417385,800,0.7186609335191959
0.14003669304096866,1600,0.7200366701202001
0.07040585375029043,1600,0.7096588560922577
0.014080445040041707,1600,0.7231759993139099
