Noise,N,0
0.1374,100,0.7586
0.0704,100,0.7004
0.0147,100,0.6857
0.1440,200,0.5337
0.0693,200,0.6355
0.0141,200,0.6172
0.1412,400,0.6036
0.0706,400,0.5888
0.0143,400,0.5453
0.1378,800,0.5229
0.0715,800,0.5824
0.0142,800,0.5490
0.1400,1600,0.5382
0.0704,1600,0.5176
0.0141,1600,0.4879
