Noise,N,0
0.1374,100,-33.1336
0.0704,100,-98.3454
0.0147,100,-233.7872
0.1440,200,-76.5206
0.0693,200,-218.5974
0.0141,200,-518.1113
0.1412,400,-187.2703
0.0706,400,-453.5906
0.0143,400,-1077.0098
0.1378,800,-418.5000
0.0715,800,-931.4634
0.0142,800,-2200.0576
0.1400,1600,-837.6390
0.0704,1600,-1928.9113
0.0141,1600,-4474.0801
