Noise,N,0
0.13739061872412758,100,0.8114435662787087
0.07043360569629047,100,0.7167389622064944
0.014656653213887186,100,0.80552584075737
0.1440351717781424,200,0.6899435781436682
0.06926268647752573,200,0.5778429089590451
0.014134517170754056,200,0.6603359896485543
0.14122280363219653,400,0.5885235567906646
0.0706122058593459,400,0.6174076604251839
0.014299172916431175,400,0.5847834432202628
0.1377814890502813,800,0.6209613075954374
0.07150611448875592,800,0.5804113136124429
0.014234079326417385,800,0.4217002602645055
0.14003669304096866,1600,0.5138460704206667
0.07040585375029043,1600,0.5139681140513593
0.014080445040041707,1600,0.3671630809416408
