Noise,N,0,1,2,3,4
0.13739061872412758,100,0.7072935697773054,608.5789487063238,686.9358249763873,11586.600458155652,7859.018048081701
0.07043360569629047,100,0.7064644147562785,38339.998916126766,31252.015209171623,49175.508336404266,37760.811338942614
0.014656653213887186,100,0.7213188130666361,44853.93572576182,50020.55867523669,51068.61854041125,49188.36555698833
0.1440351717781424,200,0.6568071411150079,15539.839352031953,13301.787503954929,12506.286301489006,13076.788026753797
0.06926268647752573,200,0.6981765108133111,43687.44004090045,43360.626124149945,41083.07117460885,42371.685485468595
0.014134517170754056,200,0.7236053810546583,41436.4834347405,39285.45814815782,38863.87890183992,39139.48179111393
0.14122280363219653,400,0.6962988398625551,916.8002981930188,840.3273901256558,849.4157025942882,990.0006943954072
0.0706122058593459,400,0.7084294311197353,8942.818435054667,9479.71892282563,9430.656037980943,9018.9025357947
0.014299172916431175,400,0.7175823318688745,23147.15369045372,22974.279987119764,22569.70863416375,22790.692723449854
0.1377814890502813,800,0.6903467575360207,2064.6488243684444,8242.502899700876,10700.440741566805,10914.48864220338
0.07150611448875592,800,0.7257566187897453,2192.1958998980026,2094.3381235576976,2267.172526184553,2207.828693267339
0.014234079326417385,800,0.7186428028461003,66133.30706398738,65578.33100495025,62538.359476823614,66718.37986846057
0.14003669304096866,1600,0.7200510122044477,41288.9511259577,44497.11921686974,42955.93281932472,39841.385947735514
0.07040585375029043,1600,0.7096637795779495,18014.96948874907,19288.236159917054,19246.98438423208,20184.655451044222
0.014080445040041707,1600,0.723173410243629,139151.03369533722,135471.83689878267,141029.34743973837,143031.7715176013
