Noise,N,0
0.0000,100,2.7553
0.0010,100,1.7587
0.0000,200,2.4260
0.0010,200,1.7005
0.0000,400,2.1922
0.0010,400,2.7885
0.0000,800,2.5560
0.0010,800,2.1186
0.0000,1600,2.6218
0.0010,1600,2.8416
