Noise,N,0
0.0010,100,0.0190
0.0000,100,0.0029
0.0010,200,0.0000
0.0000,200,0.0064
0.0010,400,0.0095
0.0000,400,0.0050
0.0010,800,0.0078
0.0000,800,0.0108
0.0010,1600,0.0052
0.0000,1600,0.0058
