Noise,N,0
0.0010,100,-88.1811
0.0000,100,-92.2568
0.0010,200,-163.8273
0.0000,200,-148.2108
0.0010,400,-275.8749
0.0000,400,-197.2962
0.0010,800,-340.8781
0.0000,800,-318.5650
0.0010,1600,-290.9334
0.0000,1600,-240.2512
