Noise,N,0,1,2,3,4
0.001,100,0.5672761397970749,0.7375794833625892,3.115866300804319,8.68020336613813,6.8504933647857
0.0,100,0.5891487500212239,1.3427531290957484,2.8042644893418998,1.5433385984807813,14.640722900293767
0.001,200,0.5645922402376482,0.9714179522327501,1.11912194738126,3.4942454585086606,3.0925461284674065
0.0,200,0.8235725914527874,1.0222351173092368,1.3468974270863794,1.7432571475005774,3.5629766510926135
0.001,400,0.6323230119817946,0.8761298244896839,1.240959542961737,2.224573651417892,2.040433145769164
0.0,400,0.8616889868322826,1.0413066990066422,1.388540869831107,1.78601383912765,2.4647649965659157
0.001,800,0.7294798993467082,1.0551994958284283,1.1579758021693505,1.478786325815042,1.9375190175607375
0.0,800,0.7221834270659744,0.9567751738395646,1.5010973361396154,1.6221853404584925,2.1131108329804893
0.001,1600,0.6984803964301982,0.8939050645814617,1.1388161055109194,1.3931705366200804,1.5109907320288232
0.0,1600,0.702361337610568,0.9725156034293702,1.1215385450450055,1.3913174087629314,1.650372650814083
