Noise,N,0,1,2,3,4
0.0000,100,0.8033,1.0641,2.4524,3.1437,14.1042
0.0250,100,0.7334,1.0515,1.5060,4.1450,2487.4838
0.0000,200,0.8506,0.9629,1.4894,1.5233,6.4560
0.0250,200,0.7637,1.0079,1.5151,1.5532,3.1341
0.0000,400,0.7203,1.2417,1.3723,2.1077,1.8867
0.0250,400,0.7616,1.0387,1.6066,1.7474,2.6808
0.0000,800,0.8042,0.9777,1.3158,1.4650,2.2161
0.0250,800,0.7353,0.9589,1.2482,1.6009,1.6993
0.0000,1600,0.7394,0.9645,1.1768,1.3809,1.5402
0.0250,1600,0.7709,1.0177,1.1700,1.3235,1.6061
