Noise,N,0
0.0,100,-87.75105936000492
0.001,100,-81.22344452860285
0.0,200,-152.08717033226102
0.001,200,-157.42525839507306
0.0,400,-278.71439922438674
0.001,400,-253.68825919184184
0.0,800,-402.15553257604836
0.001,800,-449.5699681212003
0.0,1600,-682.3399902052001
0.001,1600,-702.7877164469729
