Noise,N,0
0.0000,100,0.0134
0.0010,100,0.0040
0.0000,200,0.0189
0.0010,200,0.0134
0.0000,400,0.0528
0.0010,400,0.0421
0.0000,800,0.0459
0.0010,800,0.0528
0.0000,1600,0.0531
0.0010,1600,0.0509
