Noise,N,0,1,2,3,4
0.0000,100,0.4120,0.2068,0.0785,0.0192,0.0053
0.0250,100,0.4005,0.1738,0.0487,0.0396,0.0061
0.0000,200,0.3944,0.1763,0.0890,0.0524,0.0020
0.0250,200,0.4536,0.1565,0.0808,0.0322,0.0143
0.0000,400,0.4876,0.1351,0.0844,0.0384,0.0413
0.0250,400,0.4352,0.1650,0.0759,0.0608,0.0230
0.0000,800,0.4429,0.1845,0.0984,0.0495,0.0287
0.0250,800,0.4419,0.1843,0.0835,0.0503,0.0416
0.0000,1600,0.4357,0.1822,0.0962,0.0578,0.0405
0.0250,1600,0.4414,0.1792,0.0973,0.0601,0.0368
