Noise,N,0
0.0,100,3.0062931193634803
0.025,100,2.0812044347834093
0.0,200,2.243683448272545
0.025,200,1.693630547739308
0.0,400,2.2138161809470533
0.025,400,2.418616224539531
0.0,800,2.095748497718403
0.025,800,2.065909230318141
0.0,1600,1.9995731035230395
0.025,1600,2.1993776246204733
