Noise,N,0,1,2,3
0.0,100,0.8324519448937515,0.7553485809141145,1.155517872045824,2.3649149252517794
0.025,100,0.6781958322553501,1.0501710046497719,1.0157065145864417,2.975696314443607
0.0,200,0.5898984444452313,0.8979403118750582,0.990573071132522,1.3229358967408231
0.025,200,0.5450569129717926,0.5568660096143372,0.9467424154673394,1.6449374527847391
0.0,400,0.5363774256650092,0.5751664237561314,0.8121802524841222,0.9697703453535832
0.025,400,0.5264705850384308,0.687199429637031,1.104037907364785,0.728374478951771
0.0,800,0.2963181999259844,0.723607396660169,0.6111514171008995,1.2867965884945796
0.025,800,0.425706837541712,0.6144517634804251,0.8242649494923509,0.4348462570435576
0.0,1600,0.3410157975317661,0.4733989240980793,0.8598229855844889,0.346443618302642
0.025,1600,0.4222379380905502,0.4768383737851195,0.425387811617718,0.5961941184710011
