Noise,N,0
0.0,100,0.006291333348737056
0.001,100,0.0039951982903564396
0.0,200,0.0032371505149542557
0.001,200,0.0013012384078535026
0.0,400,0.009948886192117845
0.001,400,0.008162237646560128
0.0,800,0.010522631157444664
0.001,800,0.0057515534968561296
0.0,1600,0.005976272161197541
0.001,1600,0.007261481274816016
