Noise,N,0,1,2,3,4
0.0010,100,0.4365,0.2563,0.0141,0.0065,0.0024
0.0000,100,0.4222,0.1480,0.0767,0.0408,0.0015
0.0010,200,0.4508,0.1517,0.0797,0.0185,0.0031
0.0000,200,0.4825,0.1292,0.0899,0.0383,0.0034
0.0010,400,0.4393,0.1871,0.0903,0.0350,0.0245
0.0000,400,0.4507,0.1672,0.0761,0.0474,0.0198
0.0010,800,0.4396,0.1807,0.0890,0.0530,0.0415
0.0000,800,0.4543,0.1808,0.0814,0.0549,0.0310
0.0010,1600,0.4350,0.1875,0.0924,0.0559,0.0403
0.0000,1600,0.4379,0.1771,0.0990,0.0602,0.0348
