Noise,N,0
0.0010,100,1.2646
0.0000,100,0.8283
0.0010,200,0.9259
0.0000,200,0.7208
0.0010,400,0.5795
0.0000,400,0.4538
0.0010,800,0.4352
0.0000,800,0.4924
0.0010,1600,0.3209
0.0000,1600,0.3621
