Noise,N,0,1,2,3,4
0.0010,100,0.0157,0.0899,0.1294,0.0036,0.0677
0.0000,100,0.0060,0.5388,0.0081,0.0092,0.0019
0.0010,200,0.0091,0.0914,0.0222,0.1755,0.0274
0.0000,200,0.2073,0.0014,0.1244,0.0016,0.0036
0.0010,400,0.0030,0.0244,0.3791,0.0012,0.0201
0.0000,400,0.0004,0.0036,0.0009,0.6718,0.0001
0.0010,800,0.0086,0.4152,0.0000,0.0117,0.0084
0.0000,800,0.0033,0.0397,0.2854,0.0162,0.0126
0.0010,1600,0.0004,0.4495,0.0148,0.0009,0.0075
0.0000,1600,0.1373,0.1062,0.0127,0.0001,0.0344
