Noise,N,0,1,2,3,4
0.0010,100,0.0157,0.1191,0.4171,0.4373,1.0000
0.0000,100,0.0060,0.5842,0.7073,0.9762,1.0000
0.0010,200,0.0091,0.1067,0.1443,0.6580,1.0000
0.0000,200,0.2073,0.2135,0.8897,0.9255,1.0000
0.0010,400,0.0030,0.0277,0.6142,0.6349,1.0000
0.0000,400,0.0004,0.0041,0.0052,0.9884,1.0000
0.0010,800,0.0086,0.5307,0.5307,0.7559,1.0000
0.0000,800,0.0033,0.0435,0.5473,0.7734,1.0000
0.0010,1600,0.0004,0.4563,0.7154,0.7444,1.0000
0.0000,1600,0.1373,0.4299,0.5528,0.5542,1.0000
