Noise,N,x0,x1,x2,x3,x4
0.001,100,0.2534706925990941,0.5452349479416272,-0.6078476591016266,-0.1205025203359451,-0.5044249434623426
0.001,100,0.5797895048266849,0.2758334234243094,0.7168495586918888,-0.011724358394302695,-0.2715293689008883
0.001,100,-0.5385354453301622,-0.22083178460675704,0.22463379345931328,0.006204851425859777,-0.7814799746565827
0.001,100,0.5544966512010103,-0.7574466611593655,-0.2478313898522192,-0.008562335238286253,-0.23938111284253746
0.001,100,0.04576445032412559,0.06429023596462273,-0.06888203674299961,0.9925816373672952,-0.0616234225839801
0.0,100,0.14793668612737987,-0.8990991963365078,0.2528708579599735,-0.3118313600269107,-0.09103393300128784
0.0,100,0.7093365639289528,0.3825468727788822,0.407955462229272,-0.42827322092096,-0.025110672350339383
0.0,100,0.010954864677752365,-0.021990354550077584,0.512352227608605,0.4866396956706655,-0.0011380590158399464
0.0,100,0.2533198203654234,-0.09381779549327207,-0.4123362622754781,-0.08817037320338372,0.4989278890493893
0.0,100,-0.2343876204027637,0.044884640519382416,-0.06465967982994855,-0.4372427136619704,0.4976388176991465
0.001,200,0.2152382485955327,-0.5426966912390084,-0.3110658190635612,0.6577764068295866,-0.3599128154243731
0.001,200,0.11196212997219568,-0.6068534040868665,-0.09419907006393302,-0.686392061525912,-0.1969579571768127
0.001,200,-0.4750167563083855,-0.38993555711204986,0.266549870706233,0.2529503208903783,0.5355109964639075
0.001,200,-0.5478131991924831,0.02602443324737272,0.21351861575365755,-0.04941401663582444,-0.6244040548776808
0.001,200,-0.4709958104363109,0.1072820878037098,-0.8606222309228404,-0.0920293095939492,0.13227493103972798
0.0,200,0.7269385755922027,-0.11419413494125012,-0.6524999351893432,0.1039980411389793,-0.147854931878367
0.0,200,0.6530668511898343,-0.04137913547286831,0.7532078607529391,0.038826440780077166,-0.05380656976521433
0.0,200,0.14646803596022528,-0.009650558013213463,-0.05743015884117154,0.009032784844422213,0.9874554749423284
0.0,200,-0.11299929902253565,-0.992522285211728,0.044476228705893066,-0.00699333161189854,0.00971899726578054
0.0,200,-0.10371337950355652,0.0066592887934850105,0.03972344709767993,0.9937460087487324,0.008660001744161535
0.001,400,0.1494274876074218,-0.38317534068247183,-0.8301391206489025,-0.1002143826076237,-0.3627815342305915
0.001,400,0.6717304397647426,-0.4006916438446166,0.4814951579935815,-0.026369228826295082,-0.3945728050137379
0.001,400,0.5162742192985654,0.8114387876922484,-0.19917311425580694,-0.002385351988245307,-0.1879831395384552
0.001,400,-0.5086176426089654,0.1786113443495173,0.18491866082574512,0.001397068838911461,-0.8216840800399743
0.001,400,-0.0348206237263521,0.04754700176798348,0.0716211080106444,-0.994609428743818,0.04629705329225585
0.0,400,0.10217488697897126,-0.2702258257408757,0.14473733553069326,0.944861240835786,-0.05304351069288751
0.0,400,0.7315685770140197,-0.4639107134700407,0.4154784520819964,-0.2766219873664686,-0.021152078921923244
0.0,400,-0.4977503706892274,-0.8364220324285732,-0.16419306150841664,-0.16025154273667394,-0.0002704105344036806
0.0,400,0.4541518498316683,-0.10763624568564477,-0.8826371816891792,0.05554734844089455,0.004243553731361254
0.0,400,0.01886248794553935,-0.02395528363074384,0.020198639956360908,0.044060640892632966,0.9983589499683272
0.001,800,0.2889046376850991,0.8564324567114656,-0.004413745137465192,-0.3245332094011056,0.2787687835076597
0.001,800,0.6973245072976977,-0.4941332085366599,-0.0011049534372937267,-0.37283044546118393,0.3613389310113651
0.001,800,0.4733718470776767,0.1209375496056821,0.00014868801304673598,0.8611499824845991,0.14039558491979282
0.001,800,0.4540787761017036,0.08784442687341551,0.0002562477828270113,-0.118694640440762,-0.8786393312782896
0.001,800,-0.0018589529570878624,-0.0031935454892060323,-0.9999896004393131,0.0019421972034099632,-0.0018339393008810648
0.0,800,0.14042001518073555,-0.4553617522006484,-0.7741011381720029,-0.31551747031913346,-0.27178968824524186
0.0,800,-0.18605369700961272,0.5495666391281882,-0.5724421615886633,0.3642173747527779,0.1911770931774267
0.0,800,0.2379709050200425,-0.11435595503585876,0.1760017587266864,0.12314372940147722,-0.30839661385047185
0.0,800,-0.19446267842540785,0.4630741131754526,-0.11596446775241863,-0.2316968591239296,-0.2631133957886536
0.0,800,-0.6450611681507378,0.019624478328706826,0.13595603866724126,-0.12604776013056998,-0.6190945063319906
0.001,1600,-0.0726067631473312,-0.8726187714514257,0.3758677746225047,-0.1058445181619089,0.2842200107996576
0.001,1600,-0.5169512419824493,0.4280669001731835,0.4553641777255162,-0.3922655981888303,0.43392186513970005
0.001,1600,-0.4983768117487306,-0.2189861154371735,-0.43651938582760896,-0.569521943088993,-0.43446657587151855
0.001,1600,0.4912641497695661,0.08430779720889797,0.5222902670815776,-0.4897746132556046,-0.4887588315806671
0.001,1600,0.4876159460559685,0.0151295820845543,-0.4336241154606113,-0.5202776338857367,0.5507105038313251
0.0,1600,0.6398483278061704,-0.5969074033545878,-0.2638018840463209,-0.026253560935446042,0.4047638200126548
0.0,1600,0.5969071649846224,0.7827181704401316,-0.09600343544429707,-0.00956096132911061,0.14738023084663962
0.0,1600,-0.4047859468911839,0.14734316132485148,0.06512886230732,0.006484624039022106,0.9000071407685017
0.0,1600,-0.2637686740161533,0.09605836641125276,-0.9575435764737856,0.004227413328989143,-0.06518240373945366
0.0,1600,-0.026254581595947388,0.009554629643509626,0.00422386255284544,-0.9995794164533021,-0.006485120283963317
