Noise,N,0,1,2,3,4
0.0,100,0.4968857239616313,1.0,1.0,1.0,1.0
0.025,100,0.5010418879452025,1.0,1.0,1.0,1.0
0.0,200,0.5013324558410412,0.9999999999999996,0.9999999999999996,1.0,1.0
0.025,200,0.5081916865945337,0.999981478345764,0.9999999944506932,1.0,1.0
0.0,400,0.5004652342656479,0.9999999999999996,0.9999999999999996,0.9999999999999998,1.0
0.025,400,0.4997876342570613,1.0,1.0,1.0,1.0
0.0,800,0.7514617121923635,1.0,1.0,0.9999999999999998,1.0
0.025,800,0.7484973497799923,0.9999623439370576,0.99999998228638,1.0000000000088956,1.0
0.0,1600,0.7501442477266467,1.0,1.0,1.0,1.0
0.025,1600,0.4871158810434012,0.9999999999999996,0.9999999999999998,1.0,1.0
