Noise,N,0
0.0000,100,-124.9596
0.0010,100,-146.2632
0.0000,200,-577.1992
0.0010,200,-389.9079
0.0000,400,-1590.5932
0.0010,400,-1471.7788
0.0000,800,-3782.6691
0.0010,800,-3308.3279
0.0000,1600,-4287.6328
0.0010,1600,-7423.2673
