Noise,N,0
0.0,100,0.8100109985667188
0.001,100,0.8213573812055528
0.0,200,0.9509730140491008
0.001,200,0.972859290870186
0.0,400,0.6095308941305861
0.001,400,0.8080182425197663
0.0,800,0.7497246105740167
0.001,800,0.33122756330190056
0.0,1600,20727.063576497207
0.001,1600,513.514002201154
