Noise,N,0,1,2,3,4
0.0000,100,0.5647,0.2750,0.0005,0.0003,0.0002
0.0010,100,0.5043,0.4866,0.0000,0.0000,0.0000
0.0000,200,0.5039,0.4932,0.0000,-0.0000,-0.0000
0.0010,200,0.5029,0.4926,-0.0000,-0.0000,-0.0000
0.0000,400,0.7526,0.2466,0.0000,0.0000,0.0000
0.0010,400,0.5017,0.4964,-0.0000,0.0000,0.0000
0.0000,800,0.5009,0.4985,0.0000,0.0000,0.0000
0.0010,800,0.7515,0.2481,0.0000,0.0000,0.0000
0.0000,1600,1.0000,1.0000,1.0000,1.0000,1.0000
0.0010,1600,0.4976,0.4894,0.0000,0.0000,0.0000
