Noise,N,0,1,2,3,4
0.0000,100,0.8342,0.4812,782655.0830,864016.1783,714648.9720
0.0250,100,0.8429,0.4703,55593.9134,36398.4718,51785.5100
0.0000,200,0.8137,0.4955,566144.5462,368265.3525,510159.6823
0.0250,200,0.8349,0.4812,23842.6225,24264.5390,20083.8588
0.0000,400,0.8101,0.4957,908367.9544,778160.7757,699694.3648
0.0250,400,0.8297,0.4900,91876.1633,84452.7039,75552.2297
0.0000,800,0.8046,0.5022,629890.7760,643378.5682,654655.0418
0.0250,800,0.8249,0.4903,561.5836,555.4261,558.9898
0.0000,1600,1.0202,0.6249,231399.0985,221282.4224,224924.3501
0.0250,1600,0.8140,0.4879,93839.1676,94139.0660,95470.6249
