Noise,N,0
0.0,100,0.06216108511808997
0.001,100,2.190851782061411e-07
0.0,200,1e-06
0.001,200,1.0696712655307042e-06
0.0,400,0.26287283108133536
0.001,400,1.0714438252033676e-06
0.0,800,1e-06
0.001,800,0.4993754379199633
0.0,1600,0.9980645225705054
0.001,1600,0.001107932689272711
