Noise,N,0,1,2,3,4
0.02607386090268778,100,0.6714463428330438,0.9266999127341498,1.0000000000000002,0.6714463428330439,0.9266999127341498
0.014579089766763705,100,0.2485412642285117,0.8024319033808771,1.0000000000000004,0.2485412642285059,0.8024319033808771
0.0026230328035783284,100,0.5912238609697791,0.9366632996386446,0.9999999999999998,0.5912238609697787,0.9366632996386448
0.026275566103089502,200,0.7390795276024542,0.9927204754987043,1.0000000000000002,0.7390795276024541,0.9927204754987046
0.013109956175041095,200,0.3304669547673108,0.977737977480008,1.0,0.3304669547673107,0.977737977480008
0.00270294583944271,200,0.4988027563108646,0.967539739106845,1.0,0.4988027563108644,0.9675397391068448
0.02740155559717342,400,0.8614974151705361,0.9147200368399064,1.0000000000000004,0.8614974151705364,0.9147200368399068
0.01382390421837956,400,0.8895369792498621,0.9945678851740656,1.0000000000000004,0.8895369792498622,0.9945678851740658
0.0027086595799486715,400,0.3798949110974844,0.9945371135569778,1.0000000000000002,0.37989491109748463,0.994537113556978
0.026431523791205717,800,0.7968885557670435,0.96096971216989,1.0000000000000004,0.7968885557670433,0.9609697121698898
0.01342825294964692,800,0.722279122338276,0.9985896235938684,1.0,0.7222791223382755,0.9985896235938678
0.002766131450104324,800,0.7819310270866339,0.9995071894599356,1.0000000000000004,0.7819310270866341,0.9995071894599356
0.026655401493999992,1600,0.21134720392122447,0.9877662817626512,1.0000000000000009,0.21134720392122455,0.9877662817626512
0.01338065860073502,1600,0.3974018319748662,0.9873917824344997,1.0000000000000004,0.397401831974866,0.9873917824344997
0.002721625861930322,1600,0.5646552828563274,0.8135315655423496,0.9999999999999998,0.5646552828563272,0.8135315655423496
