Noise,N,0,1,2
0.02607386090268778,100,0.4934624940453729,0.04117199030345872,0.03692290176219323
0.014579089766763705,100,0.3976462512359759,0.07184102524693756,0.005295497750143508
0.0026230328035783284,100,0.17101114747921606,0.10760232730502957,0.009550185559043616
0.026275566103089502,200,0.339103073266262,0.08967674134337293,0.008001940097844575
0.013109956175041095,200,0.328527673171272,0.19789664081052805,0.012876513276101995
0.00270294583944271,200,0.3074502506572071,0.07892068096164741,0.0523366565667068
0.02740155559717342,400,0.2650397119036717,0.04631457839472168,0.009851763602673185
0.01382390421837956,400,0.4022894633996863,0.05707404909835365,0.06876272040486958
0.0027086595799486715,400,0.2663309282893548,0.08989336210601505,0.026722319856952587
0.026431523791205717,800,0.41069759167235376,0.14051764503018738,0.011954470931811362
0.01342825294964692,800,0.4218468021895159,0.06910186950820922,0.009106183501556635
0.002766131450104324,800,0.2681792653104084,0.09501521657742387,0.015190493080011204
0.026655401493999992,1600,0.2336884738019885,0.07067672850791235,0.033424798302731706
0.01338065860073502,1600,0.3062140074045055,0.10085825347520157,0.028804826084414318
0.002721625861930322,1600,0.3100310780334786,0.04042153758564173,0.012881691566993795
