Noise,N,0
0.0261,100,-126.2401
0.0146,100,-134.3411
0.0026,100,-124.5872
0.0263,200,-258.1877
0.0131,200,-243.6045
0.0027,200,-244.7254
0.0274,400,-467.4264
0.0138,400,-367.8333
0.0027,400,-475.8241
0.0264,800,-744.2365
0.0134,800,-875.3889
0.0028,800,-842.3045
0.0267,1600,-1681.4601
0.0134,1600,-1514.3937
0.0027,1600,-1796.4236
