Noise,N,0
0.02607386090268778,100,1.1389077470717432
0.014579089766763705,100,1.1471471101695203
0.0026230328035783284,100,1.0218539923528265
0.026275566103089502,200,1.3831479902821635
0.013109956175041095,200,1.4213698236512184
0.00270294583944271,200,1.3438369762071551
0.02740155559717342,400,1.409599498372386
0.01382390421837956,400,1.5359259792886524
0.0027086595799486715,400,1.5556582733262971
0.026431523791205717,800,1.8052754254998693
0.01342825294964692,800,1.310451228657051
0.002766131450104324,800,1.499440670213539
0.026655401493999992,1600,1.3031936635165662
0.01338065860073502,1600,1.3089684376486408
0.002721625861930322,1600,1.2691672763423458
