Noise,N,0
0.0261,100,0.0708
0.0146,100,0.0741
0.0026,100,0.3711
0.0263,200,0.2197
0.0131,200,0.0085
0.0027,200,0.0000
0.0274,400,0.0038
0.0138,400,0.0012
0.0027,400,0.0027
0.0264,800,0.0018
0.0134,800,0.0009
0.0028,800,0.0004
0.0267,1600,0.0014
0.0134,1600,0.0005
0.0027,1600,0.0002
