Noise,N,0
0.02607386090268778,100,0.9876421101662805
0.014579089766763705,100,0.6507052021262424
0.0026230328035783284,100,1.0478774078685358
0.026275566103089502,200,1.5597396937392325
0.013109956175041095,200,0.499187560391255
0.00270294583944271,200,0.4956199394506983
0.02740155559717342,400,0.7340651554178822
0.01382390421837956,400,0.5404845929498586
0.0027086595799486715,400,0.5508206686354847
0.026431523791205717,800,0.524368964460361
0.01342825294964692,800,0.54670329539465
0.002766131450104324,800,0.580974758487902
0.026655401493999992,1600,0.5493775045179837
0.01338065860073502,1600,0.5503526363307777
0.002721625861930322,1600,0.5497022313587532
