Noise,N,0
0.0261,100,1.1389
0.0146,100,1.1471
0.0026,100,1.0219
0.0263,200,1.3831
0.0131,200,1.4214
0.0027,200,1.3438
0.0274,400,1.4096
0.0138,400,1.5359
0.0027,400,1.5557
0.0264,800,1.8053
0.0134,800,1.3105
0.0028,800,1.4994
0.0267,1600,1.3032
0.0134,1600,1.3090
0.0027,1600,1.2692
