Noise,N,0
0.0261,100,0.0000
0.0146,100,0.0000
0.0026,100,0.0000
0.0263,200,0.0000
0.0131,200,0.0000
0.0027,200,0.0000
0.0274,400,0.0000
0.0138,400,0.0000
0.0027,400,0.0000
0.0264,800,0.0000
0.0134,800,0.0000
0.0028,800,0.0000
0.0267,1600,0.0000
0.0134,1600,0.0000
0.0027,1600,0.0000
