Noise,N,0,1,2,3,4
0.02607386090268778,100,0.40736929520020665,0.5265700924797599,0.7943626189377921,0.9571985741919874,1.0
0.014579089766763705,100,0.5622819936036398,0.6944149416076675,0.8424118982822137,0.9321749469615024,1.0
0.0026230328035783284,100,0.6258586340882017,0.8017027432391731,0.9642567825133088,0.9880366134243326,1.0
0.026275566103089502,200,0.5347530569811716,0.7454180317502933,0.8600887434063746,0.9855763225181444,1.0
0.013109956175041095,200,0.4958547766227469,0.7037040054915638,0.7761128819163965,0.8750339467388386,1.0
0.00270294583944271,200,0.4930677258524843,0.5998346636641831,0.7212839455915742,0.9707678927831742,1.0
0.02740155559717342,400,0.38911039333456543,0.4629755412118093,0.6163454490911324,0.9042618970500124,1.0
0.01382390421837956,400,0.452976732044066,0.5985278969890386,0.858619688725857,0.9860086399389,1.0
0.0027086595799486715,400,0.4506361091941693,0.5893661281731091,0.7251476437783482,0.8842526902517058,1.0
0.026431523791205717,800,0.431690795241109,0.6044976869521722,0.7588753955665046,0.8847204234467709,1.0
0.01342825294964692,800,0.4511630766559417,0.5670432453301013,0.6867560280477465,0.8444246820437591,1.0
0.002766131450104324,800,0.4380097452085164,0.5790359803799301,0.7555437290688455,0.9898876202597876,1.0
0.026655401493999992,1600,0.4340742243388276,0.5397537493510125,0.6780345836528747,0.879136359617831,1.0
0.01338065860073502,1600,0.4400989219724815,0.565293143989881,0.7377131432318776,0.9435586557336234,1.0
0.002721625861930322,1600,0.4348693437107112,0.4989636394380065,0.5830387718893384,0.7752328472117901,1.0
