Noise,N,0
0.0261,100,0.9876
0.0146,100,0.6507
0.0026,100,1.0479
0.0263,200,1.5597
0.0131,200,0.4992
0.0027,200,0.4956
0.0274,400,0.7341
0.0138,400,0.5405
0.0027,400,0.5508
0.0264,800,0.5244
0.0134,800,0.5467
0.0028,800,0.5810
0.0267,1600,0.5494
0.0134,1600,0.5504
0.0027,1600,0.5497
