Noise,N,0
0.1,100,-134.816286877123
0.05,100,-129.70050103951507
0.01,100,-137.0731825736189
0.1,200,-256.07228372586286
0.05,200,-250.90198247706817
0.01,200,-263.7374836879006
0.1,400,-526.5519146497497
0.05,400,-436.8756679839769
0.01,400,-534.6041281030216
0.1,800,-946.9868665571167
0.05,800,-1029.9700912606118
0.01,800,-1079.3421320158586
0.1,1600,-2162.811795124252
0.05,1600,-2118.462507357689
0.01,1600,-2163.5320744928604
